Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-2,3.6363636363636366e-06,0.0,4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-3,3.6363636363636366e-06,0.0,4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random Choice,0.17094545454545454,0.18092,0.78252,0.0,0.0,0.73604,0.0,0.0,0.18092,0.0,0.0,0.0
Borda ranking,0.008676363636363637,0.0,0.04772,0.0,0.0,0.04772,0.0,0.0,0.0,0.0,0.0,0.0
Plurality ranking,0.1366,0.06412,0.70784,0.0,0.0,0.66652,0.0,0.0,0.06412,0.0,0.0,0.0
Approval Voting (AV),0.1363090909090909,0.06328,0.70716,0.0,0.0,0.66568,0.0,0.0,0.06328,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.1363090909090909,0.06328,0.70716,0.0,0.0,0.66568,0.0,0.0,0.06328,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.1363090909090909,0.06328,0.70716,0.0,0.0,0.66568,0.0,0.0,0.06328,0.0,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.1363090909090909,0.06328,0.70716,0.0,0.0,0.66568,0.0,0.0,0.06328,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.1366,0.06412,0.70784,0.0,0.0,0.66652,0.0,0.0,0.06412,0.0,0.0,0.0
Monroe's Approval Rule (Monroe),0.1363090909090909,0.06328,0.70716,0.0,0.0,0.66568,0.0,0.0,0.06328,0.0,0.0,0.0
Greedy Monroe,0.1366,0.06412,0.70784,0.0,0.0,0.66652,0.0,0.0,0.06412,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.17029454545454545,0.17964,0.78124,0.0,0.0,0.73272,0.0,0.0,0.17964,0.0,0.0,0.0
