Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.008407272727272727,4e-05,0.00212,0.00024,0.00644,0.0,0.04424,0.0052,0.00584,0.00644,0.02192,0.0
NN-1,0.008374545454545456,8e-05,0.00084,0.0004,0.007,0.0,0.0442,0.00548,0.00532,0.007,0.0218,0.0
NN-2,0.008174545454545453,4e-05,0.00084,0.0004,0.00644,0.0,0.04408,0.00512,0.00532,0.00644,0.02124,0.0
NN-3,0.008243636363636363,0.0,0.00104,0.00036,0.00692,0.0,0.0436,0.0056,0.00484,0.00692,0.0214,0.0
NN-4,0.007152727272727274,0.0,0.00064,0.00036,0.00492,0.0,0.0396,0.00336,0.00468,0.00492,0.0202,0.0
NN-5,0.008145454545454546,4e-05,0.001,0.00044,0.00644,0.0,0.04344,0.00488,0.00544,0.00644,0.02148,0.0
NN-6,0.007123636363636363,4e-05,0.00064,0.00032,0.0044,0.0,0.03948,0.0034,0.0052,0.0044,0.02048,0.0
NN-7,0.007330909090909091,0.0,0.00032,0.00032,0.00512,0.0,0.04048,0.004,0.00472,0.00512,0.02056,0.0
NN-8,0.007043636363636363,0.0,0.00064,0.00032,0.005,0.0,0.03852,0.004,0.00416,0.005,0.01984,0.0
NN-9,0.007694545454545454,4e-05,0.00072,0.00036,0.00576,0.0,0.0414,0.00444,0.005,0.00576,0.02116,0.0
NN-10,0.007887272727272727,0.0,0.00056,0.0004,0.00644,0.0,0.04244,0.00492,0.0048,0.00644,0.02076,0.0
NN-11,0.009152727272727272,8e-05,0.00416,0.00052,0.0078,4e-05,0.04576,0.00596,0.00588,0.0078,0.02268,0.0
NN-12,0.006498181818181819,0.0,0.0004,0.00032,0.00412,0.0,0.03604,0.0032,0.00404,0.00412,0.01924,0.0
NN-13,0.008061818181818182,0.0,0.00064,0.00036,0.00636,0.0,0.04348,0.00504,0.005,0.00636,0.02144,0.0
NN-14,0.008392727272727272,0.0,0.00172,0.00036,0.00664,0.0,0.04436,0.00532,0.00556,0.00664,0.02172,0.0
NN-15,0.008021818181818182,4e-05,0.00088,0.00036,0.00628,0.0,0.04336,0.00492,0.00508,0.00628,0.02104,0.0
NN-16,0.00724,0.0,0.00056,0.00032,0.00492,0.0,0.03988,0.00388,0.00488,0.00492,0.02028,0.0
NN-17,0.007607272727272727,0.0,0.00032,0.00044,0.0056,0.0,0.04132,0.00428,0.00516,0.0056,0.02096,0.0
NN-18,0.007381818181818181,0.0,0.00076,0.00032,0.0052,0.0,0.04024,0.00388,0.005,0.0052,0.0206,0.0
NN-19,0.00736,0.0,0.00048,0.00028,0.00524,0.0,0.04024,0.00396,0.00472,0.00524,0.0208,0.0
Random Choice,0.33568000000000003,0.07472,0.76908,0.00124,0.37212,0.68264,0.49228,0.33724,0.22344,0.35876,0.34264,0.03832
Borda ranking,0.02612,0.0,0.12504,0.00036,0.00928,0.09896,0.01584,0.00616,0.0002,0.00928,0.0222,0.0
Plurality ranking,0.13049818181818185,0.0012,0.56688,0.0,0.02912,0.50736,0.00028,0.0,0.1278,0.0,0.17372,0.02912
Approval Voting (AV),0.017981818181818186,8e-05,0.10424,0.00076,0.00364,0.07008,0.0112,0.0014,0.00276,0.00364,0.0,0.0
Proportional Approval Voting (PAV),0.04274909090909091,4e-05,0.19284,0.00064,0.02876,0.1442,0.03472,0.02232,0.01796,0.02876,0.0,0.0
Approval Chamberlin-Courant (CC),0.23770909090909093,8e-05,0.69032,0.00108,0.25316,0.62276,0.24432,0.22016,0.14648,0.23484,0.16416,0.03744
Lexicographic Chamberlin-Courant (lex-CC),0.1524909090909091,8e-05,0.51624,0.00064,0.15352,0.4536,0.16224,0.14096,0.0966,0.15352,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.22334181818181814,0.00016,0.65428,0.00108,0.23748,0.59008,0.22884,0.20308,0.14548,0.21792,0.13968,0.03868
Monroe's Approval Rule (Monroe),0.0728509090909091,0.00012,0.2836,0.00068,0.05976,0.22304,0.06876,0.05196,0.03012,0.05976,0.02356,0.0
Greedy Monroe,0.06631636363636363,0.00016,0.273,0.00068,0.0498,0.21804,0.05908,0.04116,0.03312,0.0498,0.00464,0.0
Minimax Approval Voting (MAV),0.25089090909090905,0.02932,0.71168,0.00096,0.25236,0.62828,0.34688,0.23424,0.15684,0.25236,0.14688,0.0
