Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.0012436363636363636,0.0,0.00892,0.0,0.0,0.0,0.00276,0.0,0.00044,0.0,0.00156,0.0
NN-1,0.001301818181818182,0.0,0.0096,0.0,0.0,0.0,0.00288,0.0,0.00028,0.0,0.00156,0.0
NN-2,0.0012254545454545454,0.0,0.01,0.0,0.0,0.0,0.00212,0.0,0.00016,0.0,0.0012,0.0
NN-3,0.0014254545454545455,0.0,0.00948,0.0,0.0,0.0,0.00348,0.0,0.00076,0.0,0.00196,0.0
NN-4,0.0010254545454545455,0.0,0.00824,0.0,0.0,0.0,0.00188,0.0,0.00016,0.0,0.001,0.0
NN-5,0.0014218181818181819,0.0,0.0094,0.0,0.0,0.0,0.0032,0.0,0.001,0.0,0.00204,0.0
NN-6,0.0012727272727272728,0.0,0.01016,0.0,0.0,0.0,0.00224,0.0,0.00036,0.0,0.00124,0.0
NN-7,0.00144,0.0,0.01112,0.0,0.0,0.0,0.0026,0.0,0.0004,0.0,0.00172,0.0
NN-8,0.0012945454545454547,0.0,0.01012,0.0,0.0,0.0,0.00228,0.0,0.00032,0.0,0.00152,0.0
NN-9,0.001301818181818182,0.0,0.01,0.0,0.0,0.0,0.00256,0.0,0.00032,0.0,0.00144,0.0
NN-10,0.0012181818181818181,0.0,0.00988,0.0,0.0,0.0,0.002,0.0,0.00024,0.0,0.00128,0.0
NN-11,0.0013745454545454545,4e-05,0.00912,0.0,0.0,0.0,0.0034,0.0,0.00064,0.0,0.00192,0.0
NN-12,0.001767272727272727,0.0004,0.00996,0.0,4e-05,0.0,0.0052,4e-05,0.00112,4e-05,0.00264,0.0
NN-13,0.0014254545454545455,0.0,0.00952,0.0,8e-05,0.0,0.00348,4e-05,0.00052,8e-05,0.00196,0.0
NN-14,0.0013418181818181817,4e-05,0.0084,0.0,0.0,0.0,0.0036,0.0,0.00068,0.0,0.00204,0.0
NN-15,0.0012618181818181819,0.0,0.01,0.0,0.0,0.0,0.0024,0.0,0.00024,0.0,0.00124,0.0
NN-16,0.0016545454545454545,4e-05,0.01056,0.0,0.0,0.0,0.00412,0.0,0.0012,0.0,0.00228,0.0
NN-17,0.00148,0.0,0.01012,0.0,0.0,0.0,0.00344,0.0,0.00052,0.0,0.0022,0.0
NN-18,0.001258181818181818,0.0,0.00856,0.0,0.0,0.0,0.0032,0.0,0.0004,0.0,0.00168,0.0
NN-19,0.0017272727272727268,8e-05,0.01048,0.0,4e-05,0.0,0.005,4e-05,0.00096,4e-05,0.00236,0.0
Random Choice,0.21960363636363633,0.0506,0.90348,0.0,0.02148,0.7662,0.3932,0.01496,0.09652,0.02148,0.14772,0.0
Borda ranking,0.028083636363636366,0.0,0.16616,0.0,0.00116,0.13192,0.00712,0.00052,0.0,0.00116,0.00088,0.0
Plurality ranking,0.12846181818181818,0.00484,0.71216,0.0,0.0,0.60964,0.01696,0.0,0.02208,0.0,0.0474,0.0
Approval Voting (AV),0.06415272727272726,8e-05,0.3722,0.0,4e-05,0.30792,0.0234,4e-05,0.00196,4e-05,0.0,0.0
Proportional Approval Voting (PAV),0.0858327272727273,4e-05,0.51076,0.0,0.0016,0.42468,0.0026,0.00084,0.00204,0.0016,0.0,0.0
Approval Chamberlin-Courant (CC),0.13457818181818182,4e-05,0.759,0.0,0.01452,0.64912,0.01932,0.0102,0.00816,0.01452,0.00548,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.1297309090909091,4e-05,0.73624,0.0,0.01348,0.62984,0.01764,0.00952,0.0068,0.01348,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.12793454545454544,0.00012,0.73136,0.0,0.00728,0.62736,0.01172,0.0048,0.00972,0.00728,0.00764,0.0
Monroe's Approval Rule (Monroe),0.11652727272727273,8e-05,0.6662,0.0,0.00992,0.56384,0.01472,0.0068,0.00424,0.00992,0.00608,0.0
Greedy Monroe,0.11393454545454547,0.00012,0.66356,0.0,0.00344,0.56504,0.00652,0.00196,0.0058,0.00344,0.0034,0.0
Minimax Approval Voting (MAV),0.21784727272727275,0.05444,0.89916,0.0,0.02108,0.76304,0.38628,0.0152,0.09528,0.02108,0.14076,0.0
