Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.00392,0.00032,0.01128,0.0,0.01108,0.0,0.01416,0.0,0.0,0.00628,0.0,0.0
NN-1,0.0034109090909090907,0.00012,0.01016,0.0,0.00984,0.0,0.01228,0.0,0.0,0.00512,0.0,0.0
NN-2,0.0029127272727272726,0.0,0.00908,0.0,0.0086,0.0,0.0104,0.0,0.0,0.00396,0.0,0.0
NN-3,0.0034472727272727276,0.00016,0.00808,0.0,0.0106,0.0,0.01328,0.0,0.0,0.0058,0.0,0.0
NN-4,0.003639999999999999,0.00028,0.01036,0.0,0.01036,0.0,0.01352,0.0,0.0,0.00552,0.0,0.0
NN-5,0.003603636363636364,0.0002,0.01016,0.0,0.01052,0.0,0.01312,0.0,0.0,0.00564,0.0,0.0
NN-6,0.003370909090909091,4e-05,0.01016,0.0,0.00964,0.0,0.01208,0.0,0.0,0.00516,0.0,0.0
NN-7,0.0037309090909090907,0.0002,0.01116,0.0,0.01064,0.0,0.01328,0.0,0.0,0.00576,0.0,0.0
NN-8,0.0038363636363636365,0.00016,0.0124,0.0,0.01072,0.0,0.01316,0.0,0.0,0.00576,0.0,0.0
NN-9,0.0034363636363636363,0.00012,0.01076,0.0,0.00976,0.0,0.01208,0.0,0.0,0.00508,0.0,0.0
NN-10,0.0037345454545454544,0.0002,0.01008,0.0,0.011,0.0,0.01384,0.0,0.0,0.00596,0.0,0.0
NN-11,0.0032181818181818184,8e-05,0.01,0.0,0.00932,0.0,0.0114,0.0,0.0,0.0046,0.0,0.0
NN-12,0.003738181818181818,0.00032,0.01032,0.0,0.01084,0.0,0.01368,0.0,0.0,0.00596,0.0,0.0
NN-13,0.0036654545454545455,0.00016,0.01116,0.0,0.01048,0.0,0.01288,0.0,0.0,0.00564,0.0,0.0
NN-14,0.004174545454545455,0.00028,0.0124,0.0,0.01168,0.0,0.01516,0.0,0.0,0.0064,0.0,0.0
NN-15,0.004189090909090909,0.00024,0.01256,0.0,0.01192,0.0,0.01488,0.0,0.0,0.00648,0.0,0.0
NN-16,0.0037963636363636363,0.00028,0.01228,0.0,0.01048,4e-05,0.01308,0.0,0.0,0.0056,0.0,0.0
NN-17,0.0034218181818181817,0.0002,0.01068,0.0,0.0096,0.0,0.01204,0.0,0.0,0.00512,0.0,0.0
NN-18,0.0035636363636363634,0.00016,0.01156,0.0,0.0098,0.0,0.01252,0.0,0.0,0.00516,0.0,0.0
NN-19,0.00364,0.00024,0.01064,0.0,0.01032,0.0,0.01336,0.0,0.0,0.00548,0.0,0.0
Random Choice,0.34822545454545456,0.05752,0.89132,0.0,0.531,0.81296,0.43236,0.151,0.30004,0.36816,0.27448,0.01164
Borda ranking,0.006378181818181818,0.0,0.04056,0.0,0.00264,0.02364,0.00248,0.0,0.0,0.00084,0.0,0.0
Plurality ranking,0.0955490909090909,4e-05,0.43288,0.0,0.05392,0.38568,4e-05,0.0,0.10132,0.0,0.06644,0.01072
Approval Voting (AV),0.01650181818181818,0.0,0.0886,0.0,0.01432,0.05572,0.01656,0.0,0.0,0.00632,0.0,0.0
Proportional Approval Voting (PAV),0.01667272727272727,0.0,0.09012,0.0,0.01396,0.05736,0.01584,0.0,0.0,0.00612,0.0,0.0
Approval Chamberlin-Courant (CC),0.34973454545454546,0.0592,0.88924,0.0,0.5352,0.80976,0.43776,0.15236,0.30004,0.3712,0.28064,0.01168
Lexicographic Chamberlin-Courant (lex-CC),0.03624363636363636,0.0,0.19596,0.0,0.01808,0.15596,0.01904,4e-05,0.00124,0.00836,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.28172727272727266,0.00736,0.85912,0.0,0.38364,0.7858,0.26288,0.07888,0.28512,0.20808,0.21648,0.01164
Monroe's Approval Rule (Monroe),0.21314545454545455,0.02872,0.67044,0.0,0.33196,0.59112,0.32416,0.05716,0.0212,0.2618,0.05804,0.0
Greedy Monroe,0.04994909090909092,4e-05,0.25984,0.0,0.03048,0.2068,0.03568,0.0,0.00068,0.01592,0.0,0.0
Minimax Approval Voting (MAV),0.24553090909090908,0.03864,0.74184,0.0,0.3616,0.6624,0.335,0.06408,0.11804,0.2702,0.10904,0.0
