Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,7.636363636363636e-05,0.00068,0.00016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-1,0.00010181818181818183,0.00088,0.00024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-2,6.181818181818182e-05,0.00056,0.00012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-3,2.909090909090909e-05,0.00028,4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-4,4e-05,0.00036,8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-5,2.1818181818181818e-05,0.0002,4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-6,3.272727272727273e-05,0.00036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-7,6.909090909090908e-05,0.00056,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-8,2.9090909090909093e-05,0.00024,8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-9,4.3636363636363636e-05,0.0004,8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-10,3.6363636363636364e-05,0.00032,4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-05,0.0
NN-11,5.454545454545455e-05,0.00044,0.00016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-12,6.545454545454545e-05,0.00056,0.00016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-13,0.00011272727272727275,0.0008,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-05,0.0
NN-14,5.0909090909090914e-05,0.00048,8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-15,2.909090909090909e-05,0.00028,4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-16,8.727272727272727e-05,0.00088,8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-17,4.727272727272728e-05,0.00044,4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-05,0.0
NN-18,3.6363636363636364e-05,0.00032,8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN-19,4e-05,0.00032,0.00012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Random Choice,0.2306327272727273,0.15272,0.8072,0.0108,0.0108,0.75992,0.12528,0.38104,0.07772,0.0108,0.18988,0.0108
Borda ranking,0.00586909090909091,0.0,0.03808,0.0,0.0,0.02644,0.0,4e-05,0.0,0.0,0.0,0.0
Plurality ranking,0.015272727272727273,0.00068,0.09488,0.0,0.0,0.07244,0.0,0.0,0.0,0.0,0.0,0.0
Approval Voting (AV),0.015519999999999999,0.00068,0.09632,0.0,0.0,0.07372,0.0,0.0,0.0,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.015519999999999999,0.00068,0.09632,0.0,0.0,0.07372,0.0,0.0,0.0,0.0,0.0,0.0
Approval Chamberlin-Courant (CC),0.015519999999999999,0.00068,0.09632,0.0,0.0,0.07372,0.0,0.0,0.0,0.0,0.0,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.015519999999999999,0.00068,0.09632,0.0,0.0,0.07372,0.0,0.0,0.0,0.0,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.015272727272727273,0.00068,0.09488,0.0,0.0,0.07244,0.0,0.0,0.0,0.0,0.0,0.0
Monroe's Approval Rule (Monroe),0.015519999999999999,0.00068,0.09632,0.0,0.0,0.07372,0.0,0.0,0.0,0.0,0.0,0.0
Greedy Monroe,0.015272727272727273,0.00068,0.09488,0.0,0.0,0.07244,0.0,0.0,0.0,0.0,0.0,0.0
Minimax Approval Voting (MAV),0.2213490909090909,0.1516,0.79704,0.0,0.0,0.74776,0.11644,0.36932,0.0738,0.0,0.17888,0.0
