Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.03992727272727273,0.0,0.00028,0.0,0.14868,0.0,0.21804,0.0,0.0,0.07192,0.00028,0.0
NN-1,0.039890909090909095,0.0,0.00012,0.0,0.1486,0.0,0.21812,0.0,0.0,0.07184,0.00012,0.0
NN-2,0.0398690909090909,0.0,0.0,0.0,0.14856,0.0,0.2182,0.0,0.0,0.0718,0.0,0.0
NN-3,0.03991272727272727,0.0,0.00012,0.0,0.14864,0.0,0.21828,0.0,0.0,0.07188,0.00012,0.0
NN-4,0.03990545454545455,0.0,8e-05,0.0,0.14868,0.0,0.2182,0.0,0.0,0.07192,8e-05,0.0
NN-5,0.03990545454545455,0.0,0.00012,0.0,0.14864,0.0,0.2182,0.0,0.0,0.07188,0.00012,0.0
NN-6,0.03992727272727272,0.0,0.0002,0.0,0.14864,0.0,0.21824,0.0,0.0,0.07192,0.0002,0.0
NN-7,0.03991636363636363,0.0,0.00016,0.0,0.14868,0.0,0.21816,0.0,0.0,0.07192,0.00016,0.0
NN-8,0.03991636363636363,0.0,0.00016,0.0,0.14868,0.0,0.21816,0.0,0.0,0.07192,0.00016,0.0
NN-9,0.039938181818181824,0.0,0.00024,0.0,0.14868,0.0,0.2182,0.0,0.0,0.07196,0.00024,0.0
NN-10,0.03989454545454545,0.0,0.0002,0.0,0.14856,0.0,0.21808,0.0,0.0,0.0718,0.0002,0.0
NN-11,0.039920000000000004,0.0,0.00016,0.0,0.14868,0.0,0.2182,0.0,0.0,0.07192,0.00016,0.0
NN-12,0.039901818181818184,0.0,0.00012,0.0,0.14864,0.0,0.21816,0.0,0.0,0.07188,0.00012,0.0
NN-13,0.03988363636363637,0.0,4e-05,0.0,0.1486,0.0,0.2182,0.0,0.0,0.07184,4e-05,0.0
NN-14,0.03991272727272727,0.0,0.00016,0.0,0.14864,0.0,0.2182,0.0,0.0,0.07188,0.00016,0.0
NN-15,0.039890909090909095,0.0,8e-05,0.0,0.14864,0.0,0.21812,0.0,0.0,0.07188,8e-05,0.0
NN-16,0.039898181818181826,0.0,0.00012,0.0,0.14868,0.0,0.21804,0.0,0.0,0.07192,0.00012,0.0
NN-17,0.03988,0.0,4e-05,0.0,0.14864,0.0,0.21812,0.0,0.0,0.07184,4e-05,0.0
NN-18,0.03991272727272727,0.0,0.00016,0.0,0.14868,0.0,0.21812,0.0,0.0,0.07192,0.00016,0.0
NN-19,0.03989454545454546,0.0,8e-05,0.0,0.1486,0.0,0.21824,0.0,0.0,0.07184,8e-05,0.0
Random Choice,0.3532872727272727,0.05792,0.92436,0.0,0.23256,0.82708,0.3274,0.0,0.59044,0.12464,0.80176,0.0
Borda ranking,0.06395636363636364,0.0,0.142,0.0,0.20236,0.142,0.1138,0.0,0.0,0.10336,0.0,0.0
Plurality ranking,0.27280363636363636,0.04012,0.87484,0.0,0.0,0.78688,0.03944,0.0,0.46264,0.0,0.79692,0.0
Approval Voting (AV),0.03989454545454545,0.0,0.0,0.0,0.1486,0.0,0.2184,0.0,0.0,0.07184,0.0,0.0
Proportional Approval Voting (PAV),0.06282545454545453,0.0,0.12744,0.0,0.20324,0.12744,0.12692,0.0,8e-05,0.10596,0.0,0.0
Approval Chamberlin-Courant (CC),0.35322545454545456,0.05868,0.92652,0.0,0.22776,0.82924,0.331,0.0,0.59064,0.12244,0.7992,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.07729090909090909,0.0,0.183,0.0,0.23124,0.183,0.12644,0.0,8e-05,0.12644,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.3475854545454546,0.01356,0.92796,0.0,0.23392,0.82948,0.31268,0.0,0.58128,0.12664,0.79792,0.0
Monroe's Approval Rule (Monroe),0.3468254545454546,0.05268,0.92544,0.0,0.21672,0.82828,0.3132,0.0,0.5648,0.115,0.79896,0.0
Greedy Monroe,0.1273890909090909,0.0,0.32388,0.0,0.22536,0.29912,0.1316,0.0,0.11512,0.12144,0.18476,0.0
Minimax Approval Voting (MAV),0.27776,0.0,0.79576,0.0,0.2278,0.71296,0.12324,0.0,0.32408,0.12324,0.74828,0.0
