Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.00144,0.0,0.01076,0.0,4e-05,0.0,0.00248,4e-05,0.0006,4e-05,0.00188,0.0
NN-1,0.0013454545454545455,0.0,0.01084,0.0,0.0,0.0,0.00204,0.0,0.00036,0.0,0.00156,0.0
NN-2,0.001370909090909091,0.0,0.00876,0.0,4e-05,0.0,0.00332,4e-05,0.00088,4e-05,0.002,0.0
NN-3,0.0014218181818181819,0.0,0.00992,0.0,4e-05,0.0,0.00288,4e-05,0.00072,4e-05,0.002,0.0
NN-4,0.0012763636363636365,0.0,0.00804,0.0,0.0,0.0,0.00324,0.0,0.00068,0.0,0.00208,0.0
NN-5,0.001389090909090909,0.0,0.01016,0.0,4e-05,0.0,0.00272,4e-05,0.00052,4e-05,0.00176,0.0
NN-6,0.0014218181818181816,0.0,0.01164,0.0,0.0,0.0,0.002,0.0,0.00036,0.0,0.00164,0.0
NN-7,0.0014545454545454547,0.0,0.01132,0.0,4e-05,0.0,0.00244,4e-05,0.00048,4e-05,0.00164,0.0
NN-8,0.0013563636363636367,0.0,0.01084,0.0,0.0,0.0,0.00212,0.0,0.00032,0.0,0.00164,0.0
NN-9,0.0013927272727272727,0.0,0.00812,0.0,4e-05,0.0,0.00388,4e-05,0.00092,4e-05,0.00228,0.0
NN-10,0.0010981818181818182,0.0,0.00796,0.0,0.0,0.0,0.0024,0.0,0.00032,0.0,0.0014,0.0
NN-11,0.0014327272727272728,0.0,0.01012,0.0,4e-05,0.0,0.00304,4e-05,0.0006,4e-05,0.00188,0.0
NN-12,0.0015563636363636363,0.0,0.011,0.0,0.0,0.0,0.00332,0.0,0.00056,0.0,0.00224,0.0
NN-13,0.0014763636363636361,0.0,0.0106,0.0,0.0,0.0,0.00304,0.0,0.00064,0.0,0.00196,0.0
NN-14,0.001290909090909091,0.0,0.00992,0.0,4e-05,0.0,0.00248,4e-05,0.00024,4e-05,0.00144,0.0
NN-15,0.0011236363636363638,0.0,0.0086,0.0,0.0,0.0,0.00196,0.0,0.00032,0.0,0.00148,0.0
NN-16,0.0015199999999999999,0.0,0.01056,0.0,4e-05,0.0,0.00332,4e-05,0.00072,4e-05,0.002,0.0
NN-17,0.0014727272727272727,0.0,0.01004,0.0,0.0,0.0,0.00336,0.0,0.00064,0.0,0.00216,0.0
NN-18,0.0012727272727272726,0.0,0.00908,0.0,4e-05,0.0,0.00256,4e-05,0.00044,4e-05,0.0018,0.0
NN-19,0.0014690909090909093,0.0,0.00988,0.0,4e-05,0.0,0.0034,4e-05,0.0006,4e-05,0.00216,0.0
Random Choice,0.22240000000000004,0.05612,0.90736,0.0,0.02388,0.77396,0.3984,0.01576,0.10148,0.02388,0.14556,0.0
Borda ranking,0.026970909090909097,0.0,0.15884,0.0,0.00112,0.12708,0.00684,0.0006,0.0,0.00112,0.00108,0.0
Plurality ranking,0.12766545454545455,0.00616,0.70916,0.0,0.0,0.61064,0.01584,0.0,0.02108,0.0,0.04144,0.0
Approval Voting (AV),0.0635090909090909,0.00024,0.36872,0.0,0.0,0.30552,0.02276,0.0,0.00136,0.0,0.0,0.0
Proportional Approval Voting (PAV),0.08559636363636364,0.0002,0.5078,0.0,0.0022,0.42288,0.00324,0.00124,0.0018,0.0022,0.0,0.0
Approval Chamberlin-Courant (CC),0.13512727272727273,0.0002,0.75888,0.0,0.01552,0.65228,0.01964,0.00988,0.00844,0.01552,0.00604,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.13011272727272727,0.0002,0.73544,0.0,0.0146,0.63212,0.01828,0.00928,0.00672,0.0146,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.12822909090909093,0.00016,0.7316,0.0,0.00824,0.62848,0.0118,0.00552,0.00928,0.00824,0.0072,0.0
Monroe's Approval Rule (Monroe),0.11596363636363635,0.0002,0.65992,0.0,0.01128,0.56,0.0158,0.00672,0.00356,0.01128,0.00684,0.0
Greedy Monroe,0.11295272727272727,0.00016,0.65868,0.0,0.00332,0.56044,0.00596,0.00192,0.00572,0.00332,0.00296,0.0
Minimax Approval Voting (MAV),0.2210545454545455,0.05212,0.90424,0.0,0.02464,0.77268,0.39536,0.01632,0.10068,0.02464,0.14092,0.0
