Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.012530909090909093,0.0002,0.00216,0.0,0.04412,0.0,0.05572,0.00076,0.00096,0.02808,0.00584,0.0
NN-1,0.012512727272727274,8e-05,0.0024,0.0,0.04416,0.0,0.05548,0.00076,0.001,0.02812,0.00564,0.0
NN-2,0.012294545454545457,8e-05,0.0036,0.0,0.04336,0.0,0.05408,0.0006,0.00088,0.02756,0.00508,0.0
NN-3,0.012029090909090908,8e-05,0.00196,0.0,0.04312,0.0,0.0536,0.00048,0.00084,0.02732,0.00492,0.0
NN-4,0.01257090909090909,0.0002,0.00372,0.0,0.04396,0.0,0.05492,0.00064,0.001,0.02808,0.00576,0.0
NN-5,0.012269090909090912,0.00032,0.0018,0.0,0.0436,0.0,0.05448,0.00064,0.00092,0.02772,0.00548,0.0
NN-6,0.013043636363636363,0.00032,0.00696,0.0,0.04444,0.0,0.0558,0.00088,0.00088,0.02844,0.00576,0.0
NN-7,0.012520000000000002,4e-05,0.003,0.0,0.04404,0.0,0.05532,0.00076,0.00088,0.028,0.00568,0.0
NN-8,0.012865454545454546,0.0002,0.00532,0.0,0.04432,0.0,0.05552,0.00084,0.00104,0.02836,0.00592,0.0
NN-9,0.012498181818181818,8e-05,0.00296,0.0,0.04404,0.0,0.05516,0.00068,0.00092,0.02804,0.0056,0.0
NN-10,0.01258909090909091,0.00028,0.002,0.0,0.04428,0.0,0.05572,0.00084,0.00108,0.02832,0.00596,0.0
NN-11,0.01285090909090909,0.00056,0.00276,0.0,0.04476,0.0,0.05656,0.00088,0.001,0.02872,0.00612,0.0
NN-12,0.01218909090909091,0.00012,0.00184,0.0,0.04352,0.0,0.05444,0.00048,0.00092,0.02756,0.0052,0.0
NN-13,0.012163636363636364,0.0,0.0016,0.0,0.04348,0.0,0.05436,0.00056,0.00092,0.02756,0.00532,0.0
NN-14,0.012865454545454543,0.00036,0.00328,0.0,0.04456,0.0,0.05636,0.00088,0.00116,0.02852,0.0064,0.0
NN-15,0.01245090909090909,0.0,0.00296,0.0,0.04384,0.0,0.05492,0.0006,0.00092,0.028,0.00572,0.0
NN-16,0.012156363636363637,0.0002,0.00252,0.0,0.0432,0.0,0.05392,0.0006,0.0008,0.02724,0.00524,0.0
NN-17,0.012327272727272727,0.0,0.00264,0.0,0.04348,0.0,0.0544,0.00076,0.00096,0.02768,0.00568,0.0
NN-18,0.01254181818181818,8e-05,0.00284,0.0,0.04412,0.0,0.0552,0.0008,0.00104,0.0282,0.00568,0.0
NN-19,0.012243636363636363,0.00016,0.00168,0.0,0.04372,0.0,0.05436,0.0008,0.0008,0.02776,0.0054,0.0
Random Choice,0.31839272727272727,0.08248,0.84308,4e-05,0.36756,0.72876,0.3936,0.08516,0.26172,0.27556,0.4044,0.05996
Borda ranking,0.023283636363636364,0.0,0.10396,0.0,0.02868,0.08088,0.02296,0.0,0.00064,0.01632,0.00268,0.0
Plurality ranking,0.13952,0.00764,0.574,0.0,0.06276,0.49532,0.00372,0.0,0.12752,0.0,0.20952,0.05424
Approval Voting (AV),0.03474909090909091,0.0,0.1314,0.0,0.05428,0.09236,0.06764,0.00032,0.00052,0.03572,0.0,0.0
Proportional Approval Voting (PAV),0.04590181818181818,0.0,0.19436,0.0,0.06372,0.14556,0.0556,0.00108,0.00148,0.04312,0.0,0.0
Approval Chamberlin-Courant (CC),0.3180872727272728,0.0834,0.84224,4e-05,0.36408,0.72684,0.39216,0.08736,0.25924,0.27616,0.40776,0.05968
Lexicographic Chamberlin-Courant (lex-CC),0.10871636363636367,0.0,0.43624,4e-05,0.13548,0.36816,0.10912,0.0136,0.02928,0.10396,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.26748727272727274,0.0156,0.78416,4e-05,0.30928,0.68344,0.30508,0.06828,0.2176,0.22148,0.2784,0.059
Monroe's Approval Rule (Monroe),0.19232000000000002,0.02136,0.63572,0.0,0.1968,0.52928,0.23452,0.02712,0.07904,0.159,0.23268,0.0
Greedy Monroe,0.08472727272727272,0.0002,0.35328,0.0,0.0946,0.28588,0.0852,0.0036,0.02004,0.06752,0.02168,0.0
Minimax Approval Voting (MAV),0.18718181818181814,0.02168,0.6676,4e-05,0.19292,0.57104,0.19444,0.02484,0.1062,0.1474,0.13284,0.0
