Method,violation_rate-mean,condorcet_loser-mean,condorcet_winner-mean,consensus_committee-mean,dummetts_condition-mean,fixed_majority-mean,local_stability-mean,majority-mean,majority_loser-mean,solid_coalitions-mean,strong_pareto_efficiency-mean,strong_unanimity-mean
NN-0,0.03022181818181818,4e-05,0.00164,0.0,0.11052,0.0,0.10996,0.0,0.0,0.10996,0.00032,0.0
NN-1,0.030149090909090907,0.0,0.00108,0.0,0.11052,0.0,0.10992,0.0,0.0,0.10992,0.0002,0.0
NN-2,0.03026181818181818,0.0,0.00232,0.0,0.11052,0.0,0.10996,0.0,0.0,0.10996,0.00012,0.0
NN-3,0.030254545454545458,4e-05,0.00148,0.0,0.11076,0.0,0.1102,0.0,0.0,0.1102,0.00012,0.0
NN-4,0.030156363636363637,8e-05,0.0016,0.0,0.11024,0.0,0.10968,0.0,0.0,0.10968,0.00044,0.0
NN-5,0.03026909090909091,0.0,0.00224,0.0,0.1104,0.0,0.1098,0.0,0.0,0.1098,0.00072,0.0
NN-6,0.030156363636363637,0.0,0.002,0.0,0.11024,0.0,0.10968,0.0,0.0,0.10968,0.00012,0.0
NN-7,0.03021818181818182,4e-05,0.0018,0.0,0.11048,0.0,0.10992,0.0,0.0,0.10992,0.00024,0.0
NN-8,0.030250909090909092,0.0,0.00156,0.0,0.11064,0.0,0.11008,0.0,0.0,0.11008,0.0004,0.0
NN-9,0.030207272727272725,0.0,0.00196,0.0,0.11044,0.0,0.10984,0.0,0.0,0.10984,0.0002,0.0
NN-10,0.03029090909090909,4e-05,0.002,0.0,0.1106,0.0,0.11,0.0,0.0,0.11,0.00056,0.0
NN-11,0.030203636363636363,8e-05,0.001,0.0,0.1106,0.0,0.11004,0.0,0.0,0.11004,0.00048,0.0
NN-12,0.03016,0.0,0.00128,0.0,0.11044,0.0,0.10988,0.0,0.0,0.10988,0.00028,0.0
NN-13,0.030138181818181817,0.0,0.00132,0.0,0.11044,0.0,0.10984,0.0,0.0,0.10984,8e-05,0.0
NN-14,0.03011636363636364,0.0,0.00124,0.0,0.11032,0.0,0.10972,0.0,0.0,0.10972,0.00028,0.0
NN-15,0.030189090909090912,0.0,0.00164,0.0,0.11048,0.0,0.10992,0.0,0.0,0.10992,0.00012,0.0
NN-16,0.030141818181818183,0.0,0.00232,0.0,0.11008,0.0,0.10952,0.0,0.0,0.10952,0.00012,0.0
NN-17,0.03016363636363636,0.0,0.0016,0.0,0.1104,0.0,0.10984,0.0,0.0,0.10984,0.00012,0.0
NN-18,0.03006909090909091,4e-05,0.00164,0.0,0.11004,0.0,0.10944,0.0,0.0,0.10944,0.00016,0.0
NN-19,0.030156363636363637,4e-05,0.00156,0.0,0.11028,0.0,0.10972,0.0,0.0,0.10972,0.0004,0.0
Random Choice,0.30963636363636365,0.14756,0.8078,0.0,0.3756,0.72724,0.3618,0.00444,0.24072,0.3618,0.37904,0.0
Borda ranking,0.03832000000000001,0.0,0.13356,0.0,0.05156,0.11584,0.0514,0.0,0.01768,0.0514,8e-05,0.0
Plurality ranking,0.15341454545454544,0.03632,0.61796,0.0,0.00604,0.55368,0.0,0.0,0.17664,0.0,0.29692,0.0
Approval Voting (AV),0.07409090909090908,0.00032,0.15336,0.0,0.1788,0.1304,0.17604,4e-05,0.0,0.17604,0.0,0.0
Proportional Approval Voting (PAV),0.07409090909090908,0.00032,0.15336,0.0,0.1788,0.1304,0.17604,4e-05,0.0,0.17604,0.0,0.0
Approval Chamberlin-Courant (CC),0.31061818181818174,0.14912,0.81292,0.0,0.37472,0.73052,0.36284,0.00468,0.24312,0.36284,0.37604,0.0
Lexicographic Chamberlin-Courant (lex-CC),0.07409090909090908,0.00032,0.15336,0.0,0.1788,0.1304,0.17604,4e-05,0.0,0.17604,0.0,0.0
Sequential Approval Chamberlin-Courant (seq-CC),0.30677454545454547,0.13964,0.80296,0.0,0.37672,0.72272,0.36376,0.00396,0.2422,0.36376,0.3588,0.0
Monroe's Approval Rule (Monroe),0.31026545454545457,0.14892,0.81224,0.0,0.37428,0.72984,0.36244,0.00464,0.24244,0.36244,0.37568,0.0
Greedy Monroe,0.12494545454545453,0.00336,0.34636,0.0,0.22192,0.31572,0.21688,0.0004,0.05288,0.21688,0.0,0.0
Minimax Approval Voting (MAV),0.31061818181818174,0.14912,0.81292,0.0,0.37472,0.73052,0.36284,0.00468,0.24312,0.36284,0.37604,0.0
